0.0,0.0
924.1155,0.0
1848.231,0.0
2156.2695,0.0
2464.308,0.0
2772.3465,0.0
3696.462,0.0
4620.5775,0.0
4928.616,0.0
5236.6545,0.0
5544.693,0.0
5852.7315,0.0
6160.77,0.0
6468.8085,0.0
7084.8855,0.0
7392.924,0.0
8009.001,0.0
8317.0395,0.0
9241.155,0.0
9549.1935,0.0
10165.2705,0.0
10473.309,0.0
0.0,308.0385
308.0385,308.0385
924.1155,308.0385
2156.2695,308.0385
3080.385,308.0385
4004.5005,308.0385
4312.539,308.0385
4620.5775,308.0385
5544.693,308.0385
5852.7315,308.0385
6160.77,308.0385
6776.847,308.0385
7084.8855,308.0385
7700.9625,308.0385
8009.001,308.0385
8625.078,308.0385
9241.155,308.0385
9857.232,308.0385
10165.2705,308.0385
10473.309,308.0385
616.077,616.077
924.1155,616.077
1540.1925,616.077
2156.2695,616.077
2464.308,616.077
2772.3465,616.077
3080.385,616.077
3388.4235,616.077
3696.462,616.077
4312.539,616.077
4928.616,616.077
5236.6545,616.077
5544.693,616.077
6468.8085,616.077
7084.8855,616.077
8009.001,616.077
8317.0395,616.077
9241.155,616.077
9549.1935,616.077
9857.232,616.077
10473.309,616.077
308.0385,924.1155
616.077,924.1155
1232.154,924.1155
1848.231,924.1155
2156.2695,924.1155
2464.308,924.1155
3696.462,924.1155
4004.5005,924.1155
4312.539,924.1155
4928.616,924.1155
5544.693,924.1155
6468.8085,924.1155
7700.9625,924.1155
8933.1165,924.1155
9241.155,924.1155
9549.1935,924.1155
10473.309,924.1155
616.077,1232.154
924.1155,1232.154
1540.1925,1232.154
1848.231,1232.154
2156.2695,1232.154
2464.308,1232.154
3388.4235,1232.154
4004.5005,1232.154
5852.7315,1232.154
6776.847,1232.154
7084.8855,1232.154
7392.924,1232.154
7700.9625,1232.154
9549.1935,1232.154
10165.2705,1232.154
10473.309,1232.154
0.0,1540.1925
308.0385,1540.1925
924.1155,1540.1925
1540.1925,1540.1925
2464.308,1540.1925
3080.385,1540.1925
3696.462,1540.1925
4928.616,1540.1925
5544.693,1540.1925
5852.7315,1540.1925
6160.77,1540.1925
6776.847,1540.1925
7084.8855,1540.1925
7392.924,1540.1925
8009.001,1540.1925
8625.078,1540.1925
8933.1165,1540.1925
9241.155,1540.1925
9857.232,1540.1925
10165.2705,1540.1925
0.0,1848.231
308.0385,1848.231
616.077,1848.231
924.1155,1848.231
1232.154,1848.231
1540.1925,1848.231
2464.308,1848.231
2772.3465,1848.231
3080.385,1848.231
3388.4235,1848.231
3696.462,1848.231
4312.539,1848.231
4620.5775,1848.231
4928.616,1848.231
5236.6545,1848.231
5544.693,1848.231
5852.7315,1848.231
6160.77,1848.231
6468.8085,1848.231
6776.847,1848.231
7084.8855,1848.231
7392.924,1848.231
8317.0395,1848.231
9241.155,1848.231
9857.232,1848.231
10473.309,1848.231
308.0385,2156.2695
616.077,2156.2695
924.1155,2156.2695
4620.5775,2156.2695
4928.616,2156.2695
5852.7315,2156.2695
6160.77,2156.2695
6468.8085,2156.2695
6776.847,2156.2695
7700.9625,2156.2695
8009.001,2156.2695
8317.0395,2156.2695
9241.155,2156.2695
10473.309,2156.2695
616.077,2464.308
4620.5775,2464.308
4928.616,2464.308
5236.6545,2464.308
5544.693,2464.308
6468.8085,2464.308
7084.8855,2464.308
7392.924,2464.308
7700.9625,2464.308
8625.078,2464.308
8933.1165,2464.308
9241.155,2464.308
9549.1935,2464.308
9857.232,2464.308
10473.309,2464.308
0.0,2772.3465
616.077,2772.3465
924.1155,2772.3465
1232.154,2772.3465
4312.539,2772.3465
4620.5775,2772.3465
5544.693,2772.3465
6160.77,2772.3465
6468.8085,2772.3465
7084.8855,2772.3465
7392.924,2772.3465
7700.9625,2772.3465
8009.001,2772.3465
8317.0395,2772.3465
8625.078,2772.3465
8933.1165,2772.3465
9241.155,2772.3465
9549.1935,2772.3465
9857.232,2772.3465
10165.2705,2772.3465
10473.309,2772.3465
0.0,3080.385
308.0385,3080.385
616.077,3080.385
1540.1925,3080.385
1848.231,3080.385
2156.2695,3080.385
2464.308,3080.385
3388.4235,3080.385
4928.616,3080.385
5236.6545,3080.385
5544.693,3080.385
5852.7315,3080.385
6160.77,3080.385
6468.8085,3080.385
8625.078,3080.385
9549.1935,3080.385
9857.232,3080.385
10165.2705,3080.385
10473.309,3080.385
0.0,3388.4235
616.077,3388.4235
924.1155,3388.4235
1232.154,3388.4235
1540.1925,3388.4235
2464.308,3388.4235
4312.539,3388.4235
5236.6545,3388.4235
5544.693,3388.4235
5852.7315,3388.4235
6160.77,3388.4235
6468.8085,3388.4235
8317.0395,3388.4235
9241.155,3388.4235
9549.1935,3388.4235
9857.232,3388.4235
10165.2705,3388.4235
10473.309,3388.4235
0.0,3696.462
308.0385,3696.462
616.077,3696.462
1232.154,3696.462
1848.231,3696.462
2464.308,3696.462
2772.3465,3696.462
3388.4235,3696.462
3696.462,3696.462
4004.5005,3696.462
4928.616,3696.462
5236.6545,3696.462
5852.7315,3696.462
6160.77,3696.462
8317.0395,3696.462
8933.1165,3696.462
9241.155,3696.462
9549.1935,3696.462
10165.2705,3696.462
10473.309,3696.462
0.0,4004.5005
924.1155,4004.5005
1232.154,4004.5005
2156.2695,4004.5005
2464.308,4004.5005
2772.3465,4004.5005
3080.385,4004.5005
4004.5005,4004.5005
4312.539,4004.5005
4620.5775,4004.5005
5236.6545,4004.5005
5544.693,4004.5005
6468.8085,4004.5005
8317.0395,4004.5005
8933.1165,4004.5005
9241.155,4004.5005
9549.1935,4004.5005
10165.2705,4004.5005
10473.309,4004.5005
0.0,4312.539
308.0385,4312.539
616.077,4312.539
924.1155,4312.539
1232.154,4312.539
1540.1925,4312.539
3080.385,4312.539
3388.4235,4312.539
3696.462,4312.539
4312.539,4312.539
4620.5775,4312.539
4928.616,4312.539
5852.7315,4312.539
6160.77,4312.539
6776.847,4312.539
7084.8855,4312.539
8009.001,4312.539
8317.0395,4312.539
9241.155,4312.539
9857.232,4312.539
10473.309,4312.539
308.0385,4620.5775
616.077,4620.5775
924.1155,4620.5775
1232.154,4620.5775
1540.1925,4620.5775
1848.231,4620.5775
2464.308,4620.5775
2772.3465,4620.5775
3696.462,4620.5775
4620.5775,4620.5775
4928.616,4620.5775
5236.6545,4620.5775
5544.693,4620.5775
5852.7315,4620.5775
6160.77,4620.5775
6468.8085,4620.5775
6776.847,4620.5775
7084.8855,4620.5775
8009.001,4620.5775
8625.078,4620.5775
